date,state,county,place_type,fips,cases,deaths
2021-12-01,Iowa,,state,19,530060,7445
2021-11-30,Iowa,,state,19,525458,7354
2021-11-29,Iowa,,state,19,522858,7354
2021-11-28,Iowa,,state,19,522858,7354
2021-11-27,Iowa,,state,19,520318,7354
2021-11-26,Iowa,,state,19,520318,7354
2021-11-25,Iowa,,state,19,520318,7354
2021-11-24,Iowa,,state,19,520318,7354
2021-11-23,Iowa,,state,19,516907,7268
2021-11-22,Iowa,,state,19,513637,7268
2021-11-21,Iowa,,state,19,513637,7268
2021-11-20,Iowa,,state,19,513637,7268
2021-11-19,Iowa,,state,19,509761,7268
2021-11-18,Iowa,,state,19,509761,7268
2021-11-17,Iowa,,state,19,509761,7268
2021-11-16,Iowa,,state,19,506538,7166
2021-11-15,Iowa,,state,19,503564,7166
2021-11-14,Iowa,,state,19,503564,7166
2021-11-13,Iowa,,state,19,503564,7166
2021-11-12,Iowa,,state,19,500474,7166
2021-11-11,Iowa,,state,19,500474,7166
2021-11-10,Iowa,,state,19,500474,7166
2021-11-09,Iowa,,state,19,497648,7069
2021-11-08,Iowa,,state,19,494407,7069
2021-11-07,Iowa,,state,19,494407,7069
2021-11-06,Iowa,,state,19,494407,7069
2021-11-05,Iowa,,state,19,491463,7069
2021-11-04,Iowa,,state,19,491463,7069
2021-11-03,Iowa,,state,19,491463,7069
2021-11-02,Iowa,,state,19,488885,6965
2021-11-01,Iowa,,state,19,486132,6965
2021-10-31,Iowa,,state,19,486132,6965
2021-10-30,Iowa,,state,19,486132,6965
2021-10-29,Iowa,,state,19,483736,6965
2021-10-28,Iowa,,state,19,483736,6965
2021-10-27,Iowa,,state,19,483736,6965
2021-10-26,Iowa,,state,19,481207,6848
2021-10-25,Iowa,,state,19,479153,6848
2021-10-24,Iowa,,state,19,479153,6848
2021-10-23,Iowa,,state,19,479153,6848
2021-10-22,Iowa,,state,19,476713,6848
2021-10-21,Iowa,,state,19,476713,6848
2021-10-20,Iowa,,state,19,476713,6848
2021-10-19,Iowa,,state,19,474216,6748
2021-10-18,Iowa,,state,19,472331,6748
2021-10-17,Iowa,,state,19,472331,6748
2021-10-16,Iowa,,state,19,472331,6748
2021-10-15,Iowa,,state,19,469875,6748
2021-10-14,Iowa,,state,19,469875,6748
2021-10-13,Iowa,,state,19,469875,6748
2021-10-12,Iowa,,state,19,467459,6654
2021-10-11,Iowa,,state,19,464797,6654
2021-10-10,Iowa,,state,19,464797,6654
2021-10-09,Iowa,,state,19,464797,6654
2021-10-08,Iowa,,state,19,461729,6654
2021-10-07,Iowa,,state,19,461729,6654
2021-10-06,Iowa,,state,19,461729,6654
2021-10-05,Iowa,,state,19,458908,6563
2021-10-04,Iowa,,state,19,455579,6563
2021-10-03,Iowa,,state,19,455579,6563
2021-10-02,Iowa,,state,19,455579,6563
2021-10-01,Iowa,,state,19,452057,6563
2021-09-30,Iowa,,state,19,452057,6563
2021-09-29,Iowa,,state,19,452057,6563
2021-09-28,Iowa,,state,19,449038,6482
2021-09-27,Iowa,,state,19,445668,6482
2021-09-26,Iowa,,state,19,445668,6482
2021-09-25,Iowa,,state,19,445668,6482
2021-09-24,Iowa,,state,19,441183,6482
2021-09-23,Iowa,,state,19,441183,6482
2021-09-22,Iowa,,state,19,441183,6483
2021-09-21,Iowa,,state,19,437872,6401
2021-09-20,Iowa,,state,19,434239,6401
