date,state,county,place_type,fips,cases,deaths
2021-03-04,Texas,,state,48,2683840,44920
2021-03-03,Texas,,state,48,2676258,44627
2021-03-02,Texas,,state,48,2668665,44353
2021-03-01,Texas,,state,48,2661425,44078
2021-02-28,Texas,,state,48,2653285,43949
2021-02-27,Texas,,state,48,2649664,43772
2021-02-26,Texas,,state,48,2644221,43633
2021-02-25,Texas,,state,48,2633310,43350
2021-02-24,Texas,,state,48,2625490,43053
2021-02-23,Texas,,state,48,2617850,42728
2021-02-22,Texas,,state,48,2607576,42484
2021-02-21,Texas,,state,48,2600230,42321
2021-02-20,Texas,,state,48,2593823,42202
2021-02-19,Texas,,state,48,2588291,42000
2021-02-18,Texas,,state,48,2582346,41764
2021-02-17,Texas,,state,48,2579959,41650
2021-02-16,Texas,,state,48,2575430,41546
2021-02-15,Texas,,state,48,2571789,41484
2021-02-14,Texas,,state,48,2568858,41440
2021-02-13,Texas,,state,48,2564337,41320
2021-02-12,Texas,,state,48,2556292,41063
2021-02-11,Texas,,state,48,2543997,40661
2021-02-10,Texas,,state,48,2532070,40297
2021-02-09,Texas,,state,48,2518970,39973
2021-02-08,Texas,,state,48,2505725,39655
2021-02-07,Texas,,state,48,2494795,39490
2021-02-06,Texas,,state,48,2487260,39330
2021-02-05,Texas,,state,48,2478744,39039
2021-02-04,Texas,,state,48,2464307,38610
2021-02-03,Texas,,state,48,2450705,38203
2021-02-02,Texas,,state,48,2432691,37760
2021-02-01,Texas,,state,48,2414468,37405
2021-01-31,Texas,,state,48,2375218,37242
2021-01-30,Texas,,state,48,2362817,37096
2021-01-29,Texas,,state,48,2349047,36804
2021-01-28,Texas,,state,48,2330107,36434
2021-01-27,Texas,,state,48,2310785,36024
2021-01-26,Texas,,state,48,2291007,35544
2021-01-25,Texas,,state,48,2270391,35236
2021-01-24,Texas,,state,48,2249959,35050
2021-01-23,Texas,,state,48,2242145,34859
2021-01-22,Texas,,state,48,2228301,34496
2021-01-21,Texas,,state,48,2209995,34075
2021-01-20,Texas,,state,48,2188485,33632
2021-01-19,Texas,,state,48,2160456,33176
2021-01-18,Texas,,state,48,2138574,32858
2021-01-17,Texas,,state,48,2127334,32747
2021-01-16,Texas,,state,48,2114858,32581
2021-01-15,Texas,,state,48,2096526,32212
2021-01-14,Texas,,state,48,2071932,31819
2021-01-13,Texas,,state,48,2042009,31396
2021-01-12,Texas,,state,48,2018685,31017
2021-01-11,Texas,,state,48,1991625,30720
2021-01-10,Texas,,state,48,1967859,30599
2021-01-09,Texas,,state,48,1953816,30441
2021-01-08,Texas,,state,48,1936086,30109
2021-01-07,Texas,,state,48,1912159,29645
2021-01-06,Texas,,state,48,1889528,29278
2021-01-05,Texas,,state,48,1864187,28949
2021-01-04,Texas,,state,48,1833180,28681
2021-01-03,Texas,,state,48,1810065,28554
2021-01-02,Texas,,state,48,1793858,28508
2021-01-01,Texas,,state,48,1779961,28434
2020-12-31,Texas,,state,48,1772163,28155
2020-12-30,Texas,,state,48,1755293,27821
2020-12-29,Texas,,state,48,1735809,27499
2020-12-28,Texas,,state,48,1711986,27245
2020-12-27,Texas,,state,48,1691515,27110
2020-12-26,Texas,,state,48,1668843,27062
2020-12-25,Texas,,state,48,1663094,27042
2020-12-24,Texas,,state,48,1661007,26879
2020-12-23,Texas,,state,48,1652994,26624
2020-12-22,Texas,,state,48,1632297,26363
2020-12-21,Texas,,state,48,1610141,26164
2020-12-20,Texas,,state,48,1593201,25948
2020-12-19,Texas,,state,48,1585338,25841
2020-12-18,Texas,,state,48,1571925,25608
2020-12-17,Texas,,state,48,1552549,25336
2020-12-16,Texas,,state,48,1535323,25078
2020-12-15,Texas,,state,48,1513359,24796
2020-12-14,Texas,,state,48,1493857,24582
2020-12-13,Texas,,state,48,1480047,24501
2020-12-12,Texas,,state,48,1473318,24400
2020-12-11,Texas,,state,48,1461943,24208
2020-12-10,Texas,,state,48,1403687,23967
2020-12-09,Texas,,state,48,1390544,23727
2020-12-08,Texas,,state,48,1375272,23439
2020-12-07,Texas,,state,48,1361376,23258
2020-12-06,Texas,,state,48,1346699,23187
2020-12-05,Texas,,state,48,1337296,23111
2020-12-04,Texas,,state,48,1326103,22890
2020-12-03,Texas,,state,48,1311988,22645
2020-12-02,Texas,,state,48,1294064,22422
2020-12-01,Texas,,state,48,1275499,22204
2020-11-30,Texas,,state,48,1262145,21968
2020-11-29,Texas,,state,48,1247065,21900
2020-11-28,Texas,,state,48,1234675,21847
2020-11-27,Texas,,state,48,1228649,21762
2020-11-26,Texas,,state,48,1223896,21709
2020-11-25,Texas,,state,48,1219392,21536
2020-11-24,Texas,,state,48,1204464,21338
2020-11-23,Texas,,state,48,1184041,21144
2020-11-22,Texas,,state,48,1172848,21083
2020-11-21,Texas,,state,48,1164314,21004
2020-11-20,Texas,,state,48,1153399,20872
2020-11-19,Texas,,state,48,1139695,20689
2020-11-18,Texas,,state,48,1125906,20471
2020-11-17,Texas,,state,48,1112681,20278
2020-11-16,Texas,,state,48,1101781,20157
2020-11-15,Texas,,state,48,1090500,20110
2020-11-14,Texas,,state,48,1083132,20035
2020-11-13,Texas,,state,48,1073382,19917
2020-11-12,Texas,,state,48,1060798,19705
2020-11-11,Texas,,state,48,1051071,19544
2020-11-10,Texas,,state,48,1038214,19423
2020-11-09,Texas,,state,48,1026570,19298
2020-11-08,Texas,,state,48,1016772,19256
2020-11-07,Texas,,state,48,1009837,19219
