date,iso,region,city,place_type,cases,deaths,recovered
2020-06-15,UY-TA,Tacuarembó,,departamento,1,,
2020-06-16,UY-TA,Tacuarembó,,departamento,1,,
2020-06-17,UY-TA,Tacuarembó,,departamento,1,,
2020-06-18,UY-TA,Tacuarembó,,departamento,1,,
2020-06-19,UY-TA,Tacuarembó,,departamento,1,,
2020-06-20,UY-TA,Tacuarembó,,departamento,1,,
2020-06-21,UY-TA,Tacuarembó,,departamento,2,,0
2020-06-22,UY-TA,Tacuarembó,,departamento,2,,0
2020-06-23,UY-TA,Tacuarembó,,departamento,2,,0
2020-06-24,UY-TA,Tacuarembó,,departamento,2,,0
2020-06-25,UY-TA,Tacuarembó,,departamento,2,,0
2020-06-26,UY-TA,Tacuarembó,,departamento,2,,0
2020-06-27,UY-TA,Tacuarembó,,departamento,2,,0
2020-06-28,UY-TA,Tacuarembó,,departamento,2,,0
2020-06-29,UY-TA,Tacuarembó,,departamento,2,,0
2020-06-30,UY-TA,Tacuarembó,,departamento,2,,1
2020-07-01,UY-TA,Tacuarembó,,departamento,2,,1
2020-07-02,UY-TA,Tacuarembó,,departamento,2,,1
2020-07-03,UY-TA,Tacuarembó,,departamento,2,,1
2020-07-04,UY-TA,Tacuarembó,,departamento,2,,1
2020-07-05,UY-TA,Tacuarembó,,departamento,2,,2
2020-07-06,UY-TA,Tacuarembó,,departamento,2,,2
2020-07-07,UY-TA,Tacuarembó,,departamento,4,,2
2020-07-08,UY-TA,Tacuarembó,,departamento,4,,2
2020-07-09,UY-TA,Tacuarembó,,departamento,4,,2
2020-07-10,UY-TA,Tacuarembó,,departamento,5,,2
2020-07-11,UY-TA,Tacuarembó,,departamento,5,,2
2020-07-12,UY-TA,Tacuarembó,,departamento,5,,2
2020-07-13,UY-TA,Tacuarembó,,departamento,5,,2
2020-07-14,UY-TA,Tacuarembó,,departamento,5,,2
2020-07-15,UY-TA,Tacuarembó,,departamento,5,0,2
2020-07-16,UY-TA,Tacuarembó,,departamento,5,0,2
2020-07-17,UY-TA,Tacuarembó,,departamento,5,0,2
2020-07-18,UY-TA,Tacuarembó,,departamento,5,0,2
2020-07-19,UY-TA,Tacuarembó,,departamento,5,0,2
2020-07-20,UY-TA,Tacuarembó,,departamento,5,0,2
2020-07-21,UY-TA,Tacuarembó,,departamento,5,0,3
2020-07-22,UY-TA,Tacuarembó,,departamento,5,0,4
2020-07-23,UY-TA,Tacuarembó,,departamento,5,0,4
2020-07-24,UY-TA,Tacuarembó,,departamento,5,0,4
2020-07-25,UY-TA,Tacuarembó,,departamento,5,0,5
2020-07-26,UY-TA,Tacuarembó,,departamento,5,0,5
2020-07-27,UY-TA,Tacuarembó,,departamento,5,0,5
2020-07-28,UY-TA,Tacuarembó,,departamento,5,0,5
2020-07-29,UY-TA,Tacuarembó,,departamento,5,0,5
2020-07-30,UY-TA,Tacuarembó,,departamento,5,0,5
2020-07-31,UY-TA,Tacuarembó,,departamento,5,0,5
2020-08-01,UY-TA,Tacuarembó,,departamento,5,0,5
2020-08-02,UY-TA,Tacuarembó,,departamento,5,0,5
2020-08-03,UY-TA,Tacuarembó,,departamento,5,0,5
2020-08-04,UY-TA,Tacuarembó,,departamento,5,0,5
2020-08-05,UY-TA,Tacuarembó,,departamento,5,0,5
2020-08-06,UY-TA,Tacuarembó,,departamento,5,0,5
2020-08-07,UY-TA,Tacuarembó,,departamento,5,0,5
2020-08-08,UY-TA,Tacuarembó,,departamento,5,0,5
2020-08-09,UY-TA,Tacuarembó,,departamento,6,0,5
2020-08-10,UY-TA,Tacuarembó,,departamento,6,0,5
2020-08-11,UY-TA,Tacuarembó,,departamento,6,0,5
2020-08-12,UY-TA,Tacuarembó,,departamento,7,0,5
2020-08-13,UY-TA,Tacuarembó,,departamento,9,0,5
2020-08-14,UY-TA,Tacuarembó,,departamento,9,0,5
2020-08-15,UY-TA,Tacuarembó,,departamento,9,0,5
2020-08-16,UY-TA,Tacuarembó,,departamento,9,0,5
2020-08-17,UY-TA,Tacuarembó,,departamento,9,0,5
2020-08-18,UY-TA,Tacuarembó,,departamento,9,0,5
2020-08-19,UY-TA,Tacuarembó,,departamento,9,0,5
2020-08-20,UY-TA,Tacuarembó,,departamento,9,0,5
2020-08-21,UY-TA,Tacuarembó,,departamento,9,0,5
2020-08-22,UY-TA,Tacuarembó,,departamento,9,0,5
2020-08-23,UY-TA,Tacuarembó,,departamento,9,0,6
